activity_id	compd_id	domain_name	category_flag	status_flag	manual_flag	comment	timestamp	submitter
2903578	10625	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2903578	894	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2903627	10672	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 21:02:35	fak
2903627	933	SH2	2	1	1	compounds target kinase activity	11 August 2013 21:02:35	fak
2903630	10672	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 21:02:36	fak
2903630	933	SH2	2	1	1	compounds target kinase activity	11 August 2013 21:02:36	fak
2903631	10672	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 21:02:36	fak
2903631	933	SH2	2	1	1	compounds target kinase activity	11 August 2013 21:02:36	fak
2903642	10672	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 21:02:37	fak
2903642	933	SH2	2	1	1	compounds target kinase activity	11 August 2013 21:02:37	fak
2903651	10672	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 21:02:38	fak
2903651	933	SH2	2	1	1	compounds target kinase activity	11 August 2013 21:02:38	fak
2903654	10672	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 21:02:38	fak
2903654	933	SH2	2	1	1	compounds target kinase activity	11 August 2013 21:02:38	fak
806772	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:38:16	fak
806772	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:38:16	fak
2903987	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:55	fak
2903987	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:55	fak
2903991	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:56	fak
2903991	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:56	fak
2903992	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:57	fak
2903992	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:57	fak
2903993	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:58	fak
2903993	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:58	fak
2903996	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:59	fak
2903996	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:42:59	fak
2903997	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:00	fak
2903997	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:00	fak
2903998	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:00	fak
2903998	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:00	fak
2904000	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:01	fak
2904000	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:01	fak
2904002	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:01	fak
2904002	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:01	fak
2904008	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:02	fak
2904008	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:02	fak
2904010	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:03	fak
2904010	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:03	fak
2904014	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:03	fak
2904014	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:03	fak
2904017	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:04	fak
2904017	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:04	fak
2904019	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:05	fak
2904019	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:05	fak
2904020	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:05	fak
2904020	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:05	fak
2904022	866	SH2	2	1	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:06	fak
2904022	10578	Pkinase_Tyr	2	0	1	paper reports binding to SRC kinase domain	11 August 2013 20:43:06	fak
2904025	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904025	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904026	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904026	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904031	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904031	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904034	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904034	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904037	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904037	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904040	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904040	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904054	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904054	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904055	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904055	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904056	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904056	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904060	10694	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904060	942	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904139	10592	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904139	875	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904139	876	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904156	10592	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904156	875	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904156	876	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904162	10592	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904162	875	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904162	876	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904169	10592	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904169	875	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904169	876	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904172	10592	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904172	875	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904172	876	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2904183	907	SH2	2	1	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:11	fak
2904183	10643	Pkinase_Tyr	2	0	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:11	fak
2904186	907	SH2	2	1	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:12	fak
2904186	10643	Pkinase_Tyr	2	0	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:12	fak
2904194	907	SH2	2	1	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:13	fak
2904194	10643	Pkinase_Tyr	2	0	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:13	fak
2904198	907	SH2	2	1	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:14	fak
2904198	10643	Pkinase_Tyr	2	0	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:14	fak
2904207	907	SH2	2	1	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:15	fak
2904207	10643	Pkinase_Tyr	2	0	1	paper reports binding to TEC kinase domain	11 August 2013 20:44:15	fak
1855987	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1855987	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856063	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856063	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856064	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856064	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856065	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856065	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856066	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856066	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856067	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856067	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856068	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856068	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856069	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856069	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856070	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856070	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856085	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856085	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856086	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856086	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856087	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856087	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856089	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856089	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856090	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856090	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856091	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856091	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856092	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856092	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856093	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856093	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856095	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856095	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856107	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856107	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856108	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856108	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856109	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856109	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856113	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856113	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856114	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856114	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856115	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856115	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856117	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856117	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856119	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856119	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856127	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856127	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856128	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856128	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856129	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856129	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856131	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856131	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856132	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856132	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856133	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856133	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856208	867	SH2	2	1	1	compounds target kinase activity	11 August 2013 21:53:29	fak
1856208	10581	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 21:53:29	fak
1856231	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1856231	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1857052	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1857052	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1857077	10625	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1857077	894	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1857079	864	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1857079	10564	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1857663	680	7tm_3	2	0	1	string match MPEP (an      allosteric modulator) on assay description	06 Aug 2013 14:04:55	fak
1857663	7097	ANF_receptor	2	1	1	string match MPEP (an      allosteric modulator) on assay description	06 Aug 2013 14:04:55	fak
2906268	10632	Pkinase_Tyr	2	0	1	paper reports binding to FER kinase domain	11 August 2013 20:18:01	fak
2906268	900	SH2	2	1	1	paper reports binding to FER kinase domain	11 August 2013 20:18:01	fak
2906273	10632	Pkinase_Tyr	2	0	1	paper reports binding to FER kinase domain	11 August 2013 20:18:01	fak
2906273	900	SH2	2	1	1	paper reports binding to FER kinase domain	11 August 2013 20:18:01	fak
2906279	10632	Pkinase_Tyr	2	0	1	paper reports binding to FER kinase domain	11 August 2013 20:18:02	fak
2906279	900	SH2	2	1	1	paper reports binding to FER kinase domain	11 August 2013 20:18:02	fak
2906281	10632	Pkinase_Tyr	2	0	1	paper reports binding to FER kinase domain	11 August 2013 20:18:03	fak
2906281	900	SH2	2	1	1	paper reports binding to FER kinase domain	11 August 2013 20:18:03	fak
2906288	10632	Pkinase_Tyr	2	0	1	paper reports binding to FER kinase domain	11 August 2013 20:18:04	fak
2906288	900	SH2	2	1	1	paper reports binding to FER kinase domain	11 August 2013 20:18:04	fak
2906289	10632	Pkinase_Tyr	2	0	1	paper reports binding to FER kinase domain	11 August 2013 20:18:05	fak
2906289	900	SH2	2	1	1	paper reports binding to FER kinase domain	11 August 2013 20:18:05	fak
2906290	10632	Pkinase_Tyr	2	0	1	paper reports binding to FER kinase domain	11 August 2013 20:18:06	fak
2906290	900	SH2	2	1	1	paper reports binding to FER kinase domain	11 August 2013 20:18:06	fak
2906548	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906548	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906554	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906554	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906555	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906555	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906558	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906558	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906564	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906564	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906573	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906573	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906575	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906575	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906576	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906576	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906579	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906579	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906584	921	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2906584	10655	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2907075	937	SH2	2	1	1	paper reports binding to FES kinase domain	11 August 2013 21:03:48	fak
2907075	10681	Pkinase_Tyr	2	0	1	paper reports binding to FES kinase domain	11 August 2013 21:03:48	fak
6207130	680	7tm_3	2	0	1	string match allosteric on assay description	06 Aug 2013 14:04:55	fak
6207130	7097	ANF_receptor	2	1	1	string match allosteric on assay description	06 Aug 2013 14:04:55	fak
2907085	937	SH2	2	1	1	paper reports binding to FES kinase domain	11 August 2013 21:03:48	fak
2907085	10681	Pkinase_Tyr	2	0	1	paper reports binding to FES kinase domain	11 August 2013 21:03:48	fak
2907105	937	SH2	2	1	1	paper reports binding to FES kinase domain	11 August 2013 21:03:49	fak
2907105	10681	Pkinase_Tyr	2	0	1	paper reports binding to FES kinase domain	11 August 2013 21:03:49	fak
2907107	937	SH2	2	1	1	paper reports binding to FES kinase domain	11 August 2013 21:03:50	fak
2907107	10681	Pkinase_Tyr	2	0	1	paper reports binding to FES kinase domain	11 August 2013 21:03:50	fak
2907302	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:36	fak
2907302	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:36	fak
2907303	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:36	fak
2907303	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:36	fak
2907307	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:37	fak
2907307	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:37	fak
2907309	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:38	fak
2907309	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:38	fak
2907312	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:39	fak
2907312	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:39	fak
2907313	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:40	fak
2907313	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:40	fak
2907314	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:41	fak
2907314	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:41	fak
2907320	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:42	fak
2907320	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:42	fak
2907326	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:43	fak
2907326	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:43	fak
2907333	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:44	fak
2907333	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:44	fak
2907334	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:45	fak
2907334	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:45	fak
2907336	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:46	fak
2907336	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:46	fak
2907337	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:47	fak
2907337	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:47	fak
2907338	10650	Pkinase_Tyr	2	0	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:48	fak
2907338	918	SH2	2	1	1	paper reports binding to FGR kinase domain	11 August 2013 22:15:48	fak
6207164	680	7tm_3	2	0	1	paper describes allosteric modulators	12 August 2013 13:25:22	fak
6207164	7097	ANF_receptor	2	1	1	paper describes allosteric modulators	12 August 2013 13:25:22	fak
1758192	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1758192	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1861473	7103	ANF_receptor	2	1	1	orthosteric ligand	12 August 2013 19:46:56	fak
1861473	1799	Lig_chan	2	0	1	orthosteric ligand	12 August 2013 19:46:56	fak
1861474	1800	Lig_chan	2	0	1	compound is shown in glutamate binding site	19 August 2013 21:52:21	fak
1861474	7104	ANF_receptor	2	1	1	compound is shown in glutamate binding site	19 August 2013 21:52:21	fak
1861475	7090	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 12:01:57	fak
1861475	1791	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 12:01:57	fak
1861487	7103	ANF_receptor	2	1	1	orthosteric ligand	12 August 2013 19:46:56	fak
1861487	1799	Lig_chan	2	0	1	orthosteric ligand	12 August 2013 19:46:56	fak
1861488	7103	ANF_receptor	2	1	1	orthosteric ligand	12 August 2013 19:46:57	fak
1861488	1799	Lig_chan	2	0	1	orthosteric ligand	12 August 2013 19:46:57	fak
1861489	7103	ANF_receptor	2	1	1	orthosteric ligand	12 August 2013 19:46:57	fak
1861489	1799	Lig_chan	2	0	1	orthosteric ligand	12 August 2013 19:46:58	fak
1861490	7103	ANF_receptor	2	1	1	orthosteric ligand	12 August 2013 19:46:58	fak
1861490	1799	Lig_chan	2	0	1	orthosteric ligand	12 August 2013 19:46:58	fak
1861491	7103	ANF_receptor	2	1	1	orthosteric ligand	12 August 2013 19:46:59	fak
1861491	1799	Lig_chan	2	0	1	orthosteric ligand	12 August 2013 19:46:59	fak
1861492	1800	Lig_chan	2	0	1	compound is shown in glutamate binding site	19 August 2013 21:52:21	fak
