activity_id	compd_id	domain_name	category_flag	status_flag	manual_flag	comment	timestamp	submitter	domain_id
2038461	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:44	fak	2640
2038461	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:44	fak	4003
2038462	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:45	fak	2640
2038462	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:45	fak	4003
2038463	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:45	fak	2640
2038463	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:45	fak	4003
2038464	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:46	fak	2640
2038464	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:46	fak	4003
2038465	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:47	fak	2640
2038465	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:47	fak	4003
2038466	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:47	fak	2640
2038466	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:47	fak	4003
2038467	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:48	fak	2640
2038467	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:48	fak	4003
2038468	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:49	fak	2640
2038468	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:49	fak	4003
2038470	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:50	fak	2640
2038470	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:50	fak	4003
2038471	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:51	fak	2640
2038471	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:51	fak	4003
2038473	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:51	fak	2640
2038473	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:51	fak	4003
2038474	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:52	fak	2640
2038474	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:52	fak	4003
2038475	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:53	fak	2640
2038475	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:53	fak	4003
2038476	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:53	fak	2640
2038476	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:53	fak	4003
2038477	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:54	fak	2640
2038477	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:54	fak	4003
2038478	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:55	fak	2640
2038478	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:55	fak	4003
2038479	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:55	fak	2640
2038479	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:55	fak	4003
2038480	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:56	fak	2640
2038480	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:56	fak	4003
2038481	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:56	fak	2640
2038481	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:57	fak	4003
2038482	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:57	fak	2640
2038482	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:57	fak	4003
2038483	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:58	fak	2640
2038483	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:58	fak	4003
2038484	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:58	fak	2640
2038484	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:58	fak	4003
2038485	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:59	fak	2640
2038485	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:59	fak	4003
2038486	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 20:59:59	fak	2640
2038486	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 20:59:59	fak	4003
2038488	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:00	fak	2640
2038488	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:00	fak	4003
2038490	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:01	fak	2640
2038490	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:01	fak	4003
2038492	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:02	fak	2640
2038492	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:02	fak	4003
2038494	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:03	fak	2640
2038494	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:03	fak	4003
2038496	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:04	fak	2640
2038496	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:04	fak	4003
2038497	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:05	fak	2640
2038497	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:05	fak	4003
2038498	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:06	fak	2640
2038498	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:06	fak	4003
2038500	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:07	fak	2640
2038500	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:07	fak	4003
2038501	872	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:07	fak	2640
2038501	10590	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:07	fak	4003
2038530	867	SH2	2	1	1	compounds target kinase activity	2013-08-11 21:00:09	fak	2640
2038530	10581	Pkinase_Tyr	2	0	1	compounds target kinase activity	2013-08-11 21:00:09	fak	4003
3087783	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:29	fak	2640
3087783	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:29	fak	4003
3087785	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:30	fak	2640
3087785	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:30	fak	4003
3087786	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:30	fak	2640
3087786	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:30	fak	4003
3087788	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:31	fak	2640
3087788	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:31	fak	4003
3087790	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:31	fak	2640
3087790	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:31	fak	4003
3087792	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:32	fak	2640
3087792	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:32	fak	4003
3087796	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:32	fak	2640
3087796	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:32	fak	4003
3087798	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:33	fak	2640
3087798	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:33	fak	4003
3087800	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:33	fak	2640
3087800	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:33	fak	4003
3087804	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:34	fak	2640
3087804	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:34	fak	4003
3087806	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:35	fak	2640
3087806	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:35	fak	4003
990661	1786	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:47	fak	2676
990661	7078	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:47	fak	3216
990663	7120	ANF_receptor	2	1	1	the lead compound is a derivative of the orthosteric ligand willardiine	2013-08-20 00:27:05	fak	3216
990663	1810	Lig_chan	2	0	1	the lead compound is a derivative of the orthosteric ligand willardiine	2013-08-20 00:27:05	fak	2676
990665	1786	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:48	fak	2676
990665	7078	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:48	fak	3216
3087818	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:35	fak	2640
3087818	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:35	fak	4003
3087820	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:36	fak	2640
3087820	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:36	fak	4003
7574882	868	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
7574882	10583	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
7574884	882	SH2	2	1	1	paper reports binding to ITK kinase domain	2013-08-11 22:50:24	fak	2640
7574884	10604	Pkinase_Tyr	2	0	1	paper reports binding to ITK kinase domain	2013-08-11 22:50:24	fak	4003
3088535	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:36	fak	2640
3088535	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:36	fak	4003
3088541	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:37	fak	2640
3088541	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:37	fak	4003
3088545	867	SH2	2	1	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:37	fak	2640
3088545	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	2013-08-11 16:19:37	fak	4003
3088751	10608	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:26	fak	4003
3088751	883	SH2	2	1	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:26	fak	2640
3088751	10607	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:26	fak	4003
3088754	10608	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:27	fak	4003
3088754	883	SH2	2	1	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:27	fak	2640
3088754	10607	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:27	fak	4003
3088764	10608	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:29	fak	4003
3088764	883	SH2	2	1	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:29	fak	2640
3088764	10607	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:29	fak	4003
3088765	10608	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:31	fak	4003
3088765	883	SH2	2	1	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:31	fak	2640
3088765	10607	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:31	fak	4003
3088766	10608	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:32	fak	4003
3088766	883	SH2	2	1	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:32	fak	2640
3088766	10607	Pkinase_Tyr	2	0	1	crystal structure 3kck shows ligand in kinase active site	2013-08-11 19:21:32	fak	4003
991895	7120	ANF_receptor	2	1	1	the lead compound is a derivative of the orthosteric ligand willardiine	2013-08-20 00:27:06	fak	3216
991895	1810	Lig_chan	2	0	1	the lead compound is a derivative of the orthosteric ligand willardiine	2013-08-20 00:27:06	fak	2676
991897	1786	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:49	fak	2676
991897	7078	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:49	fak	3216
991899	7120	ANF_receptor	2	1	1	the lead compound is a derivative of the orthosteric ligand willardiine	2013-08-20 00:27:06	fak	3216
991899	1810	Lig_chan	2	0	1	the lead compound is a derivative of the orthosteric ligand willardiine	2013-08-20 00:27:06	fak	2676
991901	1786	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:50	fak	2676
991901	7078	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:50	fak	3216
992744	867	SH2	2	0	1	string match on assay description	2013-08-06 14:04:55	fak	2640
992744	10581	Pkinase_Tyr	2	1	1	string match on assay description	2013-08-06 14:04:55	fak	4003
994228	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
994228	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
994229	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	2640
994229	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	2013-08-06 14:04:55	fak	4003
2043053	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:33	fak	3216
2043053	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:33	fak	2676
2043054	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:33	fak	3216
2043054	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:33	fak	2676
2043055	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:34	fak	3216
2043055	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:34	fak	2676
2043058	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:34	fak	3216
2043058	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:34	fak	2676
2043060	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:35	fak	3216
2043060	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:35	fak	2676
2043061	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:35	fak	3216
2043061	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:35	fak	2676
2043062	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:36	fak	3216
2043062	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:36	fak	2676
2043073	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:36	fak	3216
2043073	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:36	fak	2676
2043076	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:37	fak	3216
2043076	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:37	fak	2676
2043077	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:37	fak	3216
2043077	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:37	fak	2676
2043078	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:38	fak	3216
2043078	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:38	fak	2676
3101573	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:37	fak	2773
2043079	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:38	fak	3216
2043079	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:38	fak	2676
2043080	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:39	fak	3216
2043080	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:39	fak	2676
2043103	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:39	fak	3216
2043103	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:39	fak	2676
2043104	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:40	fak	3216
2043104	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:40	fak	2676
2043105	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:41	fak	3216
2043105	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:41	fak	2676
2043106	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:41	fak	3216
2043106	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:41	fak	2676
2043125	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:42	fak	3216
2043125	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:42	fak	2676
2043126	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:43	fak	3216
2043126	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:43	fak	2676
2043127	7058	ANF_receptor	2	0	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:43	fak	3216
2043127	1773	Lig_chan	2	1	1	assay measures displacement of the allosteric ligand taxoprodil (CP-101,606	2013-08-13 10:55:43	fak	2676
3311528	667	7tm_3	2	0	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:10:51	fak	2629
3311528	7068	ANF_receptor	2	1	1	the paper describes calcilytic allosteric modulator	2013-08-12 18:10:51	fak	3216
731570	7059	ANF_receptor	2	1	1	assay measures displacement of TCP, a channel blocker	2013-08-19 23:58:47	fak	3216
731570	1774	Lig_chan	2	0	1	assay measures displacement of TCP, a channel blocker	2013-08-19 23:58:47	fak	2676
1000385	7120	ANF_receptor	2	1	1	the lead compound is a derivative of the orthosteric ligand willardiine	2013-08-20 00:27:07	fak	3216
1000385	1810	Lig_chan	2	0	1	the lead compound is a derivative of the orthosteric ligand willardiine	2013-08-20 00:27:07	fak	2676
1000387	1786	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:50	fak	2676
1000387	7078	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand kainate	2013-08-13 01:06:50	fak	3216
1001352	867	SH2	2	0	1	string match on assay description	2013-08-06 14:04:55	fak	2640
1001352	10581	Pkinase_Tyr	2	1	1	string match on assay description	2013-08-06 14:04:55	fak	4003
6178593	7076	ANF_receptor	2	1	1	assay measures displacament of an allosteric ligand	2013-08-12 15:32:59	fak	3216
6178593	670	7tm_3	2	0	1	assay measures displacament of an allosteric ligand	2013-08-12 15:32:59	fak	2629
6178596	7076	ANF_receptor	2	1	1	string match allosteric on assay description	2013-08-06 14:04:55	fak	3216
6178596	670	7tm_3	2	0	1	string match allosteric on assay description	2013-08-06 14:04:55	fak	2629
1002496	867	SH2	2	0	1	string match on assay description	2013-08-06 14:04:55	fak	2640
1002496	10581	Pkinase_Tyr	2	1	1	string match on assay description	2013-08-06 14:04:55	fak	4003
5197114	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:34	fak	2711
5197114	886	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:34	fak	2640
5197114	887	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:35	fak	2640
5197115	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:35	fak	2711
5197115	886	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:35	fak	2640
5197115	887	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:35	fak	2640
5197116	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:36	fak	2711
5197116	886	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:36	fak	2640
5197116	887	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:36	fak	2640
5197117	2885	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:37	fak	2711
5197117	886	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:37	fak	2640
5197117	887	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:37	fak	2640
5197124	896	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:32	fak	2640
5197124	2894	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:32	fak	2711
5197124	895	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:32	fak	2640
5197125	896	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:33	fak	2640
5197125	2894	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:33	fak	2711
5197125	895	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:33	fak	2640
5197127	896	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:33	fak	2640
5197127	2894	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:33	fak	2711
5197127	895	SH2	2	1	1	assay measures inhibition of phosphatase function	2013-08-13 00:08:33	fak	2640
3101572	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:35:20	fak	2836
3101572	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:35:20	fak	2773
3101573	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:37	fak	2836
3101574	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:38	fak	2836
3101574	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:38	fak	2773
3101575	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:35:21	fak	2836
3101575	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:35:21	fak	2773
3101577	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:39	fak	2836
3101577	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:39	fak	2773
3101578	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:35:22	fak	2836
3101578	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:35:22	fak	2773
3101580	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:35:23	fak	2836
3101580	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:35:23	fak	2773
3101582	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:39	fak	2836
3101582	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:39	fak	2773
3101583	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:41	fak	2836
3101583	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:41	fak	2773
3101584	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:41	fak	2836
3101584	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:41	fak	2773
3101586	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:42	fak	2836
3101586	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:42	fak	2773
3101587	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:43	fak	2836
3101587	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:43	fak	2773
3101588	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:44	fak	2836
3101588	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:44	fak	2773
3101589	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:45	fak	2836
3101589	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:45	fak	2773
3101590	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:46	fak	2836
3101590	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:46	fak	2773
3101593	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:47	fak	2836
3101593	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	2013-08-13 00:12:47	fak	2773
3101594	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	2013-08-13 00:12:48	fak	2836
